link,time,tweet
https://x.com/ecoyuri/status/1809146001896415606,2024-07-05T08:43:13+00:00,多摩と島嶼の魅力を磨きもっと便利に暮らしやすく 都知事としての期年間、力を入れてきたのが多摩地域と、東京の島の魅力向上と、暮らしやすさと便利さの向上でした。今後、もっと！すすめていくことを約束します。 小池ゆりこの公約 多摩や島の医療費や給食費無償化を支える 「市町村総合交付金」を充実し、医療費や給食費の無償化を支えます。 多摩地域をもっと安全に移動しやすく 誰もが自由に移動できる社会を目指しています。多摩モノレールですでに決定した箱根ヶ崎方面の延伸を着実に進め、さらに町田方面の延伸の決定に向けて取り組みます。また住民の皆様の悲願でもあった多摩モノレールを「シルバーパス化」を進めます。安全な移動に重要な鉄道駅へのホームドア設置を加速させます。 東京の宝「島しょ」振興の拡充 東京の宝である11の島の魅力をブランド化する「東京宝島」計画をさらに進めます。島民が安心して島で快適に暮らし続けられるサポートを今後も充実させます。 小池ゆりこの実績 市町村総合交付金の大幅拡充620億円130億円増 多摩や島しょ地域の市町村への財政補完を通じて、福祉やまちづくり振興を図る「市町村総合交付金」を大幅に拡充してきました。 多摩都市モノレールの延伸 多摩地域の交通アクセスを強化するため、多摩都市モノレールの箱根ヶ崎方面の延伸を決定しました。 多摩振興の推進 それ以外にも、多摩地域最大の産業拠点である「東京たま未来メッセ」の開業や、多摩地域の移住支援、農業支援など包括的な多摩政策を進めてきました。 島嶼の魅力をブランド化する「東京宝島」計画 東京の島には、美しい自然や海、特産品、歴史や文化などの「宝物」がたくさんあります。東京宝島事業を通じて、島の魅力を掘り起こし磨きをかけ、ブランド化に取り組んできました。 #都知事選挙
https://x.com/ecoyuri/status/1809479736370032938,2024-07-06T06:49:22+00:00,選挙戦もいよいよ最終日。銀座四丁目の街頭演説にお集まりいただいた皆様、ありがとうございました。山本中央区長、大久保江東区長にも力強い応援を頂きました。地元ともしっかり連携をしながら、銀座・東京の魅力的なまちづくりを進めるため、 銀座を取り囲むように走る東京高速道路(線)を歩行者中心の公共的な空間「 」として再生します！アートや植栽を積極的に取り入れ、都心に賑わいある緑の回廊を誕生させます。 2期8年間の東京大改革のをさらにバージョンアップさせた東京大改革3.0を進めていくこともお話しました。 保育料第一子無償化など子育て支援もさらに強化します。東京の実情を反映したマンション防災により首都防衛を進めます。 子供と子育て世帯を守る、高齢者を守る、経済を守り育てる、自然災害などから命を守る。東京を、このまちを、しっかりと守ります。そのためにも、どうか皆様のお力を貸してください。 #都知事選
https://x.com/ecoyuri/status/1809955245281493114,2024-07-07T14:18:52+00:00,都民の皆さまの力強いご支持を賜り、3期目の当選確実、都政の舵取りをお任せいただきました。ありがとうございます。重責を痛感しております。 これからも都民、都議会、都庁職員、皆さまとともに、都政のバージョンアップへ全身全霊で取り組んでまいります
https://x.com/ecoyuri/status/1807965170628694349,2024-07-02T02:31:01+00:00,明日は公務後に世田谷区・三軒茶屋駅に伺います！ 7月3日(水)東急世田谷線三軒茶屋駅前 子育て、教育への支援、徹底した賃上げ、手ごろな価格で住める「アフォーダブル住宅」の導入など将来の東京を担う世代への投資を積極的に進めます！ 都内で最も人口の多い世田谷区。子育て世代の流入も多く、待機児童数が全国最多から、都の支援策も活用され、減少へ。駒沢オリンピック公園の大規模改修など都有施設の魅力向上や、京王線の連続立体交差事業などにより世田谷区の魅力をもっと！向上させます。 演説会へお越しになる方へ ご来場者の安全確保に、スタッフ一同最大限に気をつけてまいります。気温や湿度が高く、天候が不安定になっています。水分補給、暑さ対策などにお気をつけてご参加ください。体調不良の際は、近くのスタッフにお声がけください。また車椅子ユーザーなど配慮を必要とされる方も、遠慮なくお声がけください。 #都知事選 #三軒茶屋
https://x.com/ecoyuri/status/1801051048783561026,2024-06-13T00:36:46+00:00,ゆりこによる をお届けします。今回のトピックは #所得制限撤廃 です。 これまでの都政での取り組みをわかりやすく広く伝えるために、生成による動画を作成しました。現職都知事として公務に邁進している小池ゆりこ本人に代わって、ゆりこがお伝えします
https://x.com/ecoyuri/status/1591445580244340737,2022-11-12T14:59:28+00:00,- のキャンパス全景がわかる模型。こういった地道な国際交流を日本国内でももっと報道してほしいものだ。それに関わる教授やの方、日本に信頼を寄せるエジプト人の皆さん。次世代のために、ともに頑張りましょう
https://x.com/ecoyuri/status/1586002872814436352,2022-10-28T14:32:06+00:00,バイクの充電共通ポート(二輪各社と)をお披露目。充電まで待つことなく、電池部分をただ入れ替えるだけで。世界のデファクトスタンダードになりますように
https://x.com/ecoyuri/status/1586000928557404161,2022-10-28T14:24:22+00:00,空のきれいな街を激励する恒例のイベント。今年は天文台のある三鷹市が会場で、環境省と東京都の共催
https://x.com/ecoyuri/status/1568985871575322625,2022-09-11T15:32:36+00:00,アニス・ジャカルタ特別市市長と。大統領選を前に、候補の1人としてアニスにはメディアが群がる。ナイスガイだ。上智大に留学歴あり。イエメン系だそうだ
https://x.com/ecoyuri/status/1568984946416709634,2022-09-11T15:28:56+00:00,米国のインド大使候補で議会承認待ちのガルセッティ・市長と。特に加州がはダメ、ね。太陽光屋根義務化当たり前状況。なかなかだ。28年のオリパラ会場
